+----------------+-------+---------------------+---------------------+----------+----------+
| userid         | shift | shiftdate           | received            | event_id | position |
| maryjs02       | 2     | 2011-03-12 00:00:00 | 2011-03-11 00:00:00 |     1784 | D        |
| maryjs02       | 3     | 2011-03-12 00:00:00 | 2011-03-11 00:00:00 |     1785 | D        |
| maryjs02       | 2     | 2011-04-16 00:00:00 | 2011-03-11 00:00:00 |     1790 | E2       |
| maryjs02       | 3     | 2011-04-16 00:00:00 | 2011-03-11 00:00:00 |     1791 | E2       |
| drew44         | 4     | 2011-03-12 00:00:00 | 2011-03-12 00:00:00 |     1796 | E2       |
| drew44         | 1     | 2011-03-13 00:00:00 | 2011-03-12 00:00:00 |     1797 | E2       |
| drew44         | 2     | 2011-03-13 00:00:00 | 2011-03-12 00:00:00 |     1798 | E2       |
| vickil05       | 4     | 2011-03-16 00:00:00 | 2011-03-14 00:00:00 |     1799 | E1       |
| vickil05       | 1     | 2011-03-17 00:00:00 | 2011-03-14 00:00:00 |     1800 | E1       |
| dennisb01      | 2     | 2011-03-18 00:00:00 | 2011-03-18 00:00:00 |     1801 | E1       |
| paulb31        | 2     | 2011-03-18 00:00:00 | 2011-03-18 00:00:00 |     1802 | D        |
| dennisb01      | 3     | 2011-03-18 00:00:00 | 2011-03-18 00:00:00 |     1803 | E1       |
| vickil05       | 4     | 2011-03-30 00:00:00 | 2011-03-23 00:00:00 |     1804 | E1       |
| vickil05       | 1     | 2011-03-31 00:00:00 | 2011-03-23 00:00:00 |     1805 | E2       |
| dennisb01      | 1     | 2011-05-23 00:00:00 | 2011-05-17 00:00:00 |     1873 | D        |
| dennisb01      | 3     | 2011-05-15 00:00:00 | 2011-05-12 00:00:00 |     1856 | E1       |
| christinek29   | 1     | 2011-04-10 00:00:00 | 2011-04-08 00:00:00 |     1811 | D        |
| dennisb01      | 3     | 2011-04-17 00:00:00 | 2011-04-11 00:00:00 |     1812 | E1       |
| dennisb01      | 3     | 2011-04-24 00:00:00 | 2011-04-11 00:00:00 |     1813 | E1       |
| drew44         | 4     | 2011-04-12 00:00:00 | 2011-04-12 00:00:00 |     1814 | D        |
| drew44         | 1     | 2011-04-13 00:00:00 | 2011-04-12 00:00:00 |     1815 | D        |
| kathym04       | 4     | 2011-04-16 00:00:00 | 2011-04-16 00:00:00 |     1827 | E2       |
| kristinh40     | 2     | 2011-04-14 00:00:00 | 2011-04-15 00:00:00 |     1817 | E1       |
| kristinh40     | 3     | 2011-04-14 00:00:00 | 2011-04-15 00:00:00 |     1818 | E1       |
| kristinh40     | 4     | 2011-04-14 00:00:00 | 2011-04-15 00:00:00 |     1819 | E1       |
| kristinh40     | 3     | 2011-04-15 00:00:00 | 2011-04-15 00:00:00 |     1820 | E1       |
| patrickc26     | 1     | 2011-04-17 00:00:00 | 2011-04-15 00:00:00 |     1821 | D        |
| patrickc26     | 2     | 2011-04-17 00:00:00 | 2011-04-15 00:00:00 |     1822 | D        |
| erint30        | 1     | 2011-04-17 00:00:00 | 2011-04-15 00:00:00 |     1823 | E1       |
| erint30        | 2     | 2011-04-17 00:00:00 | 2011-04-15 00:00:00 |     1824 | E1       |
| kathym04       | 1     | 2011-04-17 00:00:00 | 2011-04-15 00:00:00 |     1825 | E2       |
| kathym04       | 2     | 2011-04-17 00:00:00 | 2011-04-15 00:00:00 |     1826 | E2       |
| kathym04       | 3     | 2011-04-17 00:00:00 | 2011-04-16 00:00:00 |     1828 | E2       |
| kathym04       | 4     | 2011-04-17 00:00:00 | 2011-04-17 00:00:00 |     1829 | E2       |
| kathym04       | 1     | 2011-04-18 00:00:00 | 2011-04-17 00:00:00 |     1830 | E2       |
| drew44         | 1     | 2011-05-14 00:00:00 | 2011-05-12 00:00:00 |     1861 | D        |
| rond46         | 1     | 2011-04-23 00:00:00 | 2011-04-19 00:00:00 |     1834 | E1       |
| drew44         | 1     | 2011-05-13 00:00:00 | 2011-05-12 00:00:00 |     1860 | D        |
| drew44         | 1     | 2011-04-23 00:00:00 | 2011-04-19 00:00:00 |     1836 | D        |
| dennisb01      | 3     | 2011-05-01 00:00:00 | 2011-04-29 00:00:00 |     1837 | E1       |
| vickil05       | 1     | 2011-05-02 00:00:00 | 2011-04-30 00:00:00 |     1838 | E1       |
| robc03         | 2     | 2011-05-07 00:00:00 | 2011-05-04 00:00:00 |     1839 | E1       |
| robc03         | 4     | 2011-05-06 00:00:00 | 2011-05-04 00:00:00 |     1840 | E1       |
| robc03         | 1     | 2011-05-07 00:00:00 | 2011-05-04 00:00:00 |     1841 | E1       |
| robc03         | 4     | 2011-05-03 00:00:00 | 2011-05-04 00:00:00 |     1842 | E1       |
| rond46         | 4     | 2011-05-06 00:00:00 | 2011-05-05 00:00:00 |     1843 | E2       |
| rond46         | 1     | 2011-05-07 00:00:00 | 2011-05-05 00:00:00 |     1844 | E2       |
| rond46         | 2     | 2011-05-07 00:00:00 | 2011-05-05 00:00:00 |     1845 | E2       |
| rond46         | 4     | 2011-05-07 00:00:00 | 2011-05-05 00:00:00 |     1846 | E1       |
| rond46         | 1     | 2011-05-08 00:00:00 | 2011-05-05 00:00:00 |     1847 | E1       |
| drew44         | 4     | 2011-05-06 00:00:00 | 2011-05-05 00:00:00 |     1848 | D        |
| drew44         | 1     | 2011-05-07 00:00:00 | 2011-05-05 00:00:00 |     1849 | D        |
| drew44         | 1     | 2011-05-08 00:00:00 | 2011-05-05 00:00:00 |     1850 | D        |
| drew44         | 2     | 2011-05-07 00:00:00 | 2011-05-05 00:00:00 |     1851 | D        |
| drew44         | 4     | 2011-05-07 00:00:00 | 2011-05-07 00:00:00 |     1852 | D        |
| dennisb01      | 4     | 2011-05-22 00:00:00 | 2011-05-17 00:00:00 |     1872 | D        |
| dennisb01      | 3     | 2011-05-22 00:00:00 | 2011-05-17 00:00:00 |     1871 | D        |
| dennisb01      | 2     | 2011-05-22 00:00:00 | 2011-05-17 00:00:00 |     1870 | D        |
| drew44         | 4     | 2011-05-17 00:00:00 | 2011-05-17 00:00:00 |     1868 | D        |
| drew44         | 1     | 2011-05-18 00:00:00 | 2011-05-17 00:00:00 |     1869 | D        |
| paulb31        | 1     | 2011-05-18 00:00:00 | 2011-05-17 00:00:00 |     1874 | E2       |
| paulb31        | 1     | 2011-05-19 00:00:00 | 2011-05-17 00:00:00 |     1875 | E2       |
| paulb31        | 1     | 2011-05-20 00:00:00 | 2011-05-17 00:00:00 |     1876 | E2       |
| paulb31        | 1     | 2011-05-23 00:00:00 | 2011-05-17 00:00:00 |     1877 | E2       |
| paulb31        | 4     | 2011-05-22 00:00:00 | 2011-05-17 00:00:00 |     1878 | E2       |
| paulb31        | 1     | 2011-05-21 00:00:00 | 2011-05-17 00:00:00 |     1879 | E2       |
| paulb31        | 1     | 2011-05-22 00:00:00 | 2011-05-17 00:00:00 |     1880 | E2       |
| dennisb01      | 2     | 2011-05-21 00:00:00 | 2011-05-18 00:00:00 |     1881 | D        |
| dennisb01      | 3     | 2011-05-21 00:00:00 | 2011-05-18 00:00:00 |     1882 | D        |
| dennisb01      | 4     | 2011-05-21 00:00:00 | 2011-05-18 00:00:00 |     1883 | D        |
| dennisb01      | 1     | 2011-05-22 00:00:00 | 2011-05-18 00:00:00 |     1884 | D        |
| drew44         | 3     | 2011-05-18 00:00:00 | 2011-05-18 00:00:00 |     1885 | D        |
| drew44         | 4     | 2011-05-18 00:00:00 | 2011-05-18 00:00:00 |     1886 | D        |
| drew44         | 1     | 2011-05-19 00:00:00 | 2011-05-18 00:00:00 |     1887 | D        |
| joant14        | 3     | 2011-05-25 00:00:00 | 2011-05-20 00:00:00 |     1888 | E2       |
| joant14        | 4     | 2011-05-25 00:00:00 | 2011-05-20 00:00:00 |     1889 | E2       |
| paulb31        | 1     | 2011-05-29 00:00:00 | 2011-05-25 00:00:00 |     1916 | E2       |
| joant14        | 2     | 2011-05-26 00:00:00 | 2011-05-20 00:00:00 |     1891 | E2       |
| paulb31        | 1     | 2011-05-28 00:00:00 | 2011-05-25 00:00:00 |     1915 | E2       |
